Time,Location,Population,Susceptible,Infectious,Recovered
19,11,       159151.0586088643,   122345.5790876829,    12638.748935702137,        2110.6701920962946
20,00,       20330.105118502936,   14989.543058619358,    1931.8853911736132,        331.9008169556055
20,01,       729452.9151151548,   537831.2515660609,    69316.87869028302,        11908.744054501749
20,10,       469751.6176548011,   346351.48508328263,    44638.54379196189,        7668.968987472037
20,11,       161543.06695538724,   119106.94725062582,    15350.766229558718,        2637.2847352968
21,00,       20650.326862833077,   14514.745067207745,    2326.1881573090313,        412.3960422318012
21,01,       740942.6090209817,   520795.29543562233,    83464.63151885418,        14796.947356369168
21,10,       477150.72757235984,   335380.70439991745,    53749.38513578249,        9528.90832701663
21,11,       164087.54974991124,   115334.20120382437,    18483.897011678295,        3276.899999978669
22,00,       20990.498380838126,   13969.733063730235,    2774.2756534566024,        509.3205495617402
22,01,       753148.1093861565,   501240.03035499126,    99542.20359171144,        18274.640364142968
22,10,       485010.80109050055,   322787.54421788605,    64102.98758590651,        11768.466058924028
22,11,       166790.55349677292,   111003.53443864729,    22044.401395207486,        4047.0623816265634
23,00,       21351.435759455486,   13354.281736148954,    3274.1321612190986,        624.9153693805239
23,01,       766098.6977609717,   479157.3720313478,    117477.27006585285,        22422.232213645013
23,10,       493350.6948829471,   308566.79843059665,    75652.77553574879,        14439.423896371129
23,11,       169658.56282485157,   106113.15662506882,    26016.26247663751,        4965.579113775009
24,00,       21734.013471073948,   12671.678408810349,    3820.3133140821983,        761.3375438560304
24,01,       779825.7505908256,   454665.2710760373,    137074.48472926038,        27317.118505547973
24,10,       502190.61468975025,   292794.42463494797,    88272.9503255237,        17591.62290224492
24,11,       172698.52629397166,   100689.18885070295,    30356.219305804734,        6049.590058973659
25,00,       22139.167885200288,   11929.220329557975,    4403.591670641043,        920.5172665495597
25,01,       794362.86521633,   428025.55588004814,    158002.7630158389,        33028.55541495865
25,10,       511552.19645858306,   275639.0345503068,    101750.30078384376,        21269.662528566056
25,11,       175917.8842986145,   94789.61506546586,    34990.950609847896,        7314.432540167596
26,00,       22567.90106371891,   11138.293053815325,    5011.035958639119,        1104.0002542941338
26,01,       809745.9960488589,   399646.7450686141,    179798.12531561207,        39612.00392661953
26,10,       521458.59403879574,   257363.70517735303,    115786.03425688727,        25509.258428476314
26,11,       179324.59922506096,   88504.90492169728,    39817.7044665425,        8772.388827241575
27,00,       23021.284861161435,   10313.901117718027,    5626.634728122775,        1312.7934209077757
27,01,       826013.6016899841,   370067.20785135246,    201886.07391812382,        47103.592541369406
27,10,       531934.5739230938,   238315.13443431124,    130010.18686729674,        30333.67656110863
27,11,       182927.18803214424,   81954.28450167587,    44709.253853852075,        10431.459859953415
28,00,       23500.465353326625,   9473.627221867133,    6232.465508426342,        1547.2365364551029
28,01,       843206.8038322637,   339917.8190877032,    223623.54286788925,        55515.51235525325
28,10,       543006.617576147,   218899.59184128183,    144008.63829751874,        35750.767723916055
28,11,       186734.75744107494,   75277.46598907681,    49523.18677430421,        12294.345452100335
29,00,       24006.66761968446,   8636.139482039976,    6810.267183324912,        1806.922601383689
29,01,       861369.558853956,   309868.3988004408,    244355.3154611151,        64833.16004928982
29,10,       554703.0319378072,   199548.42674613354,    157359.44341560086,        41751.127700982215
29,11,       190757.04193643588,   68622.78627932542,    54114.40035195186,        14357.811584204072
30,00,       24541.2009072783,   7819.499452721431,    7343.14607773483,        2090.683736292316
30,01,       880548.843102051,   280567.00333229953,    263475.23937025806,        75014.63160828805
30,10,       567054.0687413019,   180678.9731659398,    169672.25346769142,        48307.771229085396
30,11,       195004.44479856206,   62133.7625302751,    58348.65740163272,        16612.578283573534
31,00,       25105.464206324217,   7039.590231277531,    7817.090876825398,        2396.6481586456493
31,01,       900794.8529471712,   252583.52504769064,    280480.5825932811,        85992.76666987388
31,10,       580092.0533441859,   162658.2292365967,    180623.32011265663,        55377.44851346329
31,11,       199488.0824072669,   55936.60187397478,    62114.62398008212,        19043.77236142445
32,00,       25700.952270417045,   6308.950929460817,    8222.018056168688,        2722.3602811190713
32,01,       922161.2207911551,   226367.87266904968,    295009.54393704183,        97679.45770475411
32,10,       593851.5238324689,   145775.92627013524,    189979.65134754963,        62903.42024503176
32,11,       204219.83207841494,   50130.940124287474,    65332.17637656113,        21631.881714632746
33,00,       26329.262117210812,   5636.183271413841,    8552.201625801297,        3064.9443695334394
33,01,       944705.2483142662,   202228.67975799507,    306856.6724190499,        109971.5221338007
33,10,       608369.3812266833,   130230.81748534254,    197608.94126286788,        70819.23911450621
33,11,       209212.3837183451,   44785.12660311741,    67955.81586026376,        24354.055752100183
34,00,       26992.10004867157,   5025.939866511767,    8806.10329344425,        3421.2861067925605
34,01,       968488.1583648835,   180332.8839398771,    315966.7734507552,        122757.21692021334
34,10,       623685.0516932992,   116130.4070376354,    203475.64575875254,        79052.94506632868
34,11,       214479.29560681747,   39936.13095638765,    69973.31915683059,        27185.54810226311
35,00,       27691.2892335302,   4479.373210748583,    8985.74897571189,        3788.2070802881053
35,01,       993575.3670211697,   160721.83726661943,    322412.5377915758,        135922.4992526504
35,10,       639840.6617464492,   103501.32473804339,    207626.57608390466,        87531.09704076858
35,11,       220035.05464720246,   35593.110920196326,    71400.78420482954,        30101.10309045549
36,00,       28428.7778984215,   3994.858352897819,    9095.857623246075,        4162.613290604684
36,01,       1020036.7774926645,   143337.23578936595,    326363.28342004283,        149356.3551014369
36,10,       656881.2275140835,   92306.0241271264,    210170.76928878343,        96182.2044468068
36,11,       225895.1414532931,   31743.154627966906,    72275.70779805747,        33076.13578945698
37,00,       29206.648178416686,   3568.8034248422728,    9142.918480634415,        4541.60736127189
37,01,       1047947.0976811966,   128050.20173529994,    328051.8472228193,        162954.82535272645
37,10,       674854.8592402062,   82461.5107565713,    211258.16720224897,        104939.31990389636
37,11,       232076.10067565847,   28357.721086508758,    72649.65349050466,        36087.62363846794
38,00,       30027.12568227549,   3196.4078598007363,    9134.359105935211,        4922.56230101263
38,01,       1077386.1833862432,   114688.48870370949,    327744.73317744164,        176623.65242969454
38,10,       693812.9823015704,   73856.86173650675,    211060.3925184671,        113741.7436077428
38,11,       238595.61700716143,   25398.66497997427,    72581.6406773849,        39114.69255812219
39,00,       30892.58983280181,   2872.2882896027895,    9077.880377007737,        5303.1606001380505
39,01,       1108439.4093213372,   103058.93912938963,    325718.2520934532,        190279.68308800284
39,10,       713810.5761340766,   66367.68784750934,    209755.38331550822,        122535.92669969906
39,11,       245472.59734745076,   22823.21005119553,    72132.86055374538,        42138.92761054044
40,00,       31805.585048227313,   2590.944774147677,    8980.978873728234,        5681.405618872666
40,01,       1141198.0703069211,   92964.21279614033,    322241.3844809025,        203851.27703380282
40,10,       734906.4325921374,   59866.90633500037,    207516.35711995256,        131275.7344077637
40,11,       252727.25965026385,   20587.653762149836,    71362.88096234073,        45144.46349099078
41,00,       32768.83283661974,   2347.075443011189,    8850.640748799053,        6055.613074938336
41,01,       1175759.8152229171,   84214.07631294077,    317564.79650331737,        217278.00149458754
41,10,       757163.4354045789,   54232.011083352234,    204504.73742243057,        139922.24935693384
41,11,       260381.22902562557,   18649.867436967856,    70327.21389030422,        48117.91688820927
42,00,       33785.24488197081,   2135.765693904786,    8693.173797088615,        6424.389775755177
42,01,       1212229.1165431894,   76632.1916360322,    311914.81455339945,        230509.86812141404
42,10,       780648.8625444976,   49349.44427465329,    200866.27343702666,        148443.28015103668
42,11,       268457.64172193635,   16970.799633370814,    69075.98109169619,        51048.217490414354
43,00,       34857.93720792299,   1952.5833370971532,    8514.140576119831,        6786.605353531593
43,01,       1250717.7785361528,   70059.52989168248,    305491.0255873859,        243506.3188317773
43,10,       805434.713499263,   45116.79481540931,    196729.4947694391,        156812.70827786822
43,11,       276981.2576709809,   15515.232160486043,    67653.38266273496,        53926.38339226035
44,00,       35990.24551311049,   1793.608841055822,    8318.359211984789,        7141.361213707966
44,01,       1291345.487503402,   64355.45660281542,    298466.3060416149,        256235.11166641538
44,10,       831598.0636120815,   41443.497198600366,    192205.7300386116,        165009.7706255047
44,11,       285978.58234258665,   14252.020410792207,    66097.70344559704,        56745.2743590921
45,00,       37185.741780891796,   1655.4243376525394,    8109.945412115919,        7487.959516980119
45,01,       1334240.4077440593,   59397.33719105079,    290988.3292688235,        268671.20785097143
45,10,       859221.4478699146,   38250.57745567985,    187390.0776325214,        173018.34277451542
45,11,       295477.99872560106,   13154.005995453208,    64441.646862003596,        59499.34535802455
46,00,       38448.25227591987,   1535.0789188992007,    7892.376435994446,        7825.87391185493
46,01,       1379539.8272794522,   55079.29180866461,    283181.8608346793,        280795.72166750184
46,10,       888393.276735956,   35469.85129577063,    182362.8838286122,        180826.26273833384
46,11,       305509.9103286837,   12197.740992093683,    62712.84322463242,        62184.41399875525
47,00,       39781.877050621544,   1430.0423224556537,    7668.564011640766,        8154.722932652157
47,01,       1427390.8577539844,   51310.53355469047,    275151.3747928145,        292594.9659633408
47,10,       919208.2868703828,   33042.853953420235,    177191.42761731613,        188424.71629198032
47,11,       316106.8961788415,   11363.11992972628,    60934.42913173586,        64797.44915401921
48,00,       41191.01109634029,   1338.1548275193222,    7440.928003535877,        8474.246435693378
48,01,       1477951.1933472343,   48013.57071789073,    266983.69692152983,        304059.60667142516
48,10,       951768.029853039,   30919.682472653803,    171931.62288829725,        195807.69250176565
48,11,       327303.8788884627,   10632.981661363227,    59125.632832631774,        67336.38372148635
49,00,       42680.367286746245,   1257.5780750177487,    7211.466086743147,        8784.285104987683
49,01,       1531389.9339933735,   45122.44218411394,    258750.5046612483,        315183.9274654835
49,10,       986181.4023186166,   29057.859348161663,    166629.62833513314,        202971.5101794219
49,11,       339138.3069637115,   9992.718581141246,    57302.32785845222,        69799.95177588788
50,00,       44255.00127525771,   1186.749399704939,    6981.817006037836,        9084.762861005802
50,01,       1587888.4787113594,   42581.078852271086,    250510.59687928896,        325965.19857928564
50,10,       1022565.2212416326,   27421.277313263203,    161323.30913385784,        209914.41141559565
50,11,       351650.35263950226,   9429.913747043018,    55477.53567934749,        72187.54878909083
51,00,       45920.33852378526,   1124.3408816940275,    6753.316479803232,        9375.671905251318
51,01,       1647641.4954078973,   40341.83438571673,    242311.89972570274,        336403.1401994262
51,10,       1061044.8484681847,   25979.253176143382,    156043.52866995914,        216636.21601661417
51,11,       364883.12664996926,   8934.015504271634,    53661.869916986885,        74499.11279422282
52,00,       47682.203657254744,   1069.2234759012777,    6527.0456966864085,        9657.060094160892
52,01,       1710857.9741303497,   38364.198161272696,    234193.20671413853,        346499.46943543444
52,10,       1101754.868987637,   24705.698987359778,    150815.2691121466,        223138.0297632103
52,11,       378882.9114795806,   8496.052457721431,    51863.92169910868,        76735.02405865122
53,00,       49546.852357256575,   1020.436088120548,    6303.872844929523,        9929.020333698507
53,01,       1777762.3714245916,   36613.685705480355,    226185.6688121107,        356257.5197932546
53,10,       1144839.8278738842,   23578.40750521728,    145658.5909976779,        229421.9993598215
53,11,       393699.41479015735,   8108.387750387089,    50090.589651692186,        78896.02081340206
54,00,       51521.00602899387,   977.1592095472892,    6084.488352862761,        10191.681704338527
54,01,       1848595.8542000167,   35060.8926899825,    218314.05888504206,        365681.9227358211
54,10,       1190455.0313070305,   22578.44298962132,    140589.44750648443,        235491.10736661093
54,11,       409386.0448845307,   7764.509563224281,    48347.35992000429,        80983.12873225276
55,00,       53611.88949866716,   938.692609340947,    5869.434603004992,        10445.202054402638
55,01,       1923617.6523279145,   33680.69453106851,    210597.8378509746,        374778.34192880255
55,10,       1238767.417616966,   21689.62576180659,    135620.3710413325,        241349.0010595776
55,11,       426000.2102500572,   7458.853860193818,    46638.542276918786,        82997.60207836873
56,00,       55827.27202377174,   904.4365582494058,    5659.130877014847,        10689.761831484324
56,01,       2003106.5301085773,   32451.572685244104,    203052.04971614247,        383553.2519094591
56,10,       1289956.504875787,   20898.098353516336,    130761.04961102709,        246999.84989817324
56,11,       443603.64542654576,   7186.655191133739,    44967.46833556107,        84940.87468878653
57,00,       58175.511926751286,   873.8760773086422,    5453.894236193615,        10925.55895324632
57,01,       2087362.3877459872,   31355.049485800708,    195688.0707763959,        392013.7540486491
57,10,       1344215.4222122375,   20191.961554195663,    126018.80929963462,        252448.22700888637
57,11,       462262.76566538255,   6943.82153188672,    43336.65746583722,        86814.51921775739
58,00,       60665.60519333448,   846.567750382266,    5253.956968127292,        11152.804548239019
58,01,       2176708.0050770347,   30375.214971062607,    188514.23561022148,        400167.4237295616
58,10,       1401752.032734934,   19560.96969880008,    121399.01739220583,        257699.01077171075
58,11,       482049.0530920375,   6726.829496705741,    41747.9554254961,        88620.21329327949
59,00,       63307.23841099992,   822.1286935092642,    5059.4811495770045,        11371.719423662309
59,01,       2271490.9410264073,   29498.331099839954,    181536.35960151348,        408022.18360949226
59,10,       1462790.1567394976,   18996.27579126087,    116905.4188679368,        262757.30320351897
59,11,       503039.4773552411,   6532.636688663213,    40202.65007689364,        90359.71144992448
60,00,       66110.84646072293,   800.2273294758047,    4870.570797358262,        11582.531139914512
60,01,       2372085.6036112783,   28712.500739097493,    174758.17491834742,        415586.19865340076
60,10,       1527570.9047459979,   18490.21833983133,    112540.4171609005,        267628.3623619848
60,11,       525316.954045751,   6358.608394375083,    38701.56793791032,        92034.82188319592
61,00,       69087.67541685261,   780.5756683291432,    4687.282006991472,        11785.471591427964
61,01,       2478895.5068159453,   28007.390685473572,    168181.6942921208,        422867.7893332513
61,10,       1596354.1308765349,   18036.142989042975,    108305.30842580453,        272317.5464478691
61,11,       548970.8444989355,   6202.456244944707,    37245.15474369391,        93647.38722684271
62,00,       72249.85115609049,   762.9228416393858,    4509.631415160825,        11980.77500994837
62,01,       2592355.732311491,   27373.999671811438,    161807.51465421735,        429875.3599848169
62,10,       1669420.018148501,   17628.25312101931,    104200.4770733179,        276830.2676683794
62,11,       574097.5009618914,   6062.186839190383,    35833.54268937927,        95199.26868691167
63,00,       75610.4542275855,   747.0496794782288,    4337.603266853737,        12168.676320416615
63,01,       2712935.6158269923,   26804.46378682413,    155635.07070800976,        436617.33981601184
63,10,       1747070.8084384985,   17261.484550023863,    100225.55906485827,        281171.9542478345
63,11,       600800.8615114101,   5936.058652304631,    34466.60658559637,        96692.33297758033
64,00,       79183.60159267538,   732.764154369876,    4171.155321063983,        12349.409791314722
64,01,       2841141.680006594,   26291.89300209392,    149662.8468280279,        443102.13448072394
64,10,       1829632.6911777232,   16931.400249446906,    96379.57837099094,        285348.01924227877
64,11,       629193.0995581695,   5822.545833476598,    33144.01078520235,        98128.44159680238
65,00,       82984.53590540354,   719.8975463136144,    4010.2237893521938,        12523.207931082772
65,01,       2977520.837832854,   25830.233571433022,    143888.55425763334,        449338.0864817794
65,10,       1917457.8662860736,   16634.10174002315,    92661.06108283022,        289363.83503986325
65,11,       659395.3332699492,   5720.3077331516915,    31865.248425095822,        99509.44205723381
66,00,       87029.72307431254,   708.3012079848801,    3854.727468454512,        12690.300590309189
66,01,       3122663.89318585,   25414.15196490664,    138309.2793887955,        455333.44295714365
66,10,       2010926.7984551452,   16366.154345897898,    89068.13090095052,        293224.7126158682
66,11,       691538.4007978883,   5628.163199311032,    30629.67426393574,        100837.16075223456
67,00,       91336.95892292351,   697.8438300409593,    3704.571200594585,        12850.914236113036
67,01,       3277209.367867052,   25038.936746825384,    132921.60791957384,        461096.32964444655
67,10,       2110450.681667351,   16124.524006214433,    85598.58909007166,        296935.88476643054
67,11,       725763.7078009268,   5545.0688475836,    29436.532177789293,        102113.39719010844
68,00,       95925.48585161634,   688.4091237140323,    3559.6487723285477,        13005.271370706001
68,01,       3441847.68747776,   24700.41542618702,    127721.72886592276,        466634.730018736
68,10,       2216474.1348094763,   15906.523728629132,    82249.98146037111,        300502.4926737164
68,11,       762224.1544414017,   5470.100647124663,    28284.978194361498,        103339.91937399517
69,00,       100816.1204982838,   679.8938521367147,    3419.8453438722927,        13153.590070739574
69,01,       3617325.7619382753,   24394.883819790244,    122705.52172699885,        471956.4687640567
69,10,       2329478.1514261807,   15709.768100711875,    79019.65450002291,        303929.57526198187
69,11,       801085.1497769299,   5402.438277523535,    27174.099796435905,        104518.4601415219
70,00,       106031.39350021978,   672.2061536127749,    3285.0394852616055,        13296.0836278742
70,01,       3804452.000204559,   24119.045890466867,    117868.6295434621,        477069.19887691684
70,10,       2449983.3290871233,   15532.134547092102,    75904.80242313517,        307222.0608924894
70,11,       842525.7223087264,   5341.351805508426,    26102.932101208153,        105650.71430876476
71,00,       111595.70257641726,   665.2641097464898,    3155.1048828136436,        13432.960274188448
71,01,       4004101.8029269194,   23869.962370947327,    113206.52012604784,        481980.3918138506
71,10,       2578553.4065382294,   15371.730244359302,    72902.5065996024,        310384.761018755
71,11,       886739.736373934,   5286.190307298667,    25070.471419833262,        106738.3364883494
72,00,       117535.4802791422,   658.9945193397399,    3029.9117687181233,        13564.422978690718
72,01,       4217223.581448631,   23645.00677076111,    108714.53734991323,        486697.33019017143
72,10,       2715799.139804287,   15226.863790475434,    70009.76858753533,        313422.3654847059
72,11,       933937.2251000557,   5236.372125987904,    24075.686616960815,        107782.93947253261
73,00,       123879.37790782277,   653.331845558372,    2909.328117792932,        13690.669303397277
73,01,       4444845.356715376,   23441.827600113065,    104387.94409474338,        491227.10261598934
73,10,       2862382.5517413425,   15096.020877782967,    67223.5377857439,        316339.4391991898
73,11,       984345.8517851859,   5191.376505725347,    23117.528620158108,        108786.09308959788
74,00,       130658.4672386398,   648.2173093088544,    2793.220648164635,        13811.891309275092
74,01,       4688081.997419705,   23258.315839847877,    100221.95814959827,        495576.60032139963
74,10,       3019021.5932423836,   14977.843344378163,    64540.7345556682,        319140.4199626703
74,11,       1038212.5128418489,   5150.736387684362,    22194.938371319993,        109749.32345647698
75,00,       137906.46190162023,   643.598106259065,    2681.4556566098245,        13928.275503879691
75,01,       4948143.163106363,   23092.5768478192,    96211.7821853197,        499752.5152777069
75,10,       3186495.258422288,   14871.111082431336,    61958.269522948605,        321829.61725733674
75,11,       1095805.0968599466,   5114.032188507668,    21306.853464293374,        110674.1125626803
76,00,       145659.96043564758,   639.4267286526091,    2573.8997142970525,        14040.002823798919
76,01,       5226342.025090595,   22942.90602529571,    92352.62871805094,        503761.3395674992
76,10,       3365649.200697215,   14774.72636788806,    59473.05965338293,        324411.2118414457
76,11,       1157414.415922489,   5080.886411442177,    20452.213673244358,        111561.89813079481
77,00,       153958.7132730009,   635.660376143142,    2470.420244519509,        14147.248646085929
77,01,       5524104.845978228,   22807.767677443215,    88639.74083853376,        507609.36579486885
77,10,       3557401.9017846338,   14687.700247085068,    57082.04160213728,        326889.25601349433
77,11,       1223356.3270654206,   5050.958964827025,    19629.96554332359,        112414.07370733074
78,00,       162845.91615149836,   632.2604424273455,    2370.8860005568527,        14250.182823764382
78,01,       5842981.507419571,   22685.776593495062,    85068.40935799642,        511302.68835935433
78,10,       3762751.451345055,   14609.140674785516,    54782.18275532043,        329267.67443261074
78,11,       1293974.0637312576,   5023.9430828778995,    18839.066187757577,        113231.98894484587
79,00,       172368.53272706523,   629.1920665753258,    2275.167458928708,        14348.969741244546
79,01,       6184657.085587102,   22575.68194829386,    81633.9869182583,        514847.2054442937
79,10,       3982783.0013348158,   14538.242147126288,    52570.49031658057,        331550.2653990098
79,11,       1369640.7992493748,   4999.56176055724,    18078.48641264198,        114016.95004228213
80,00,       182577.64946596022,   626.4237397212136,    2183.137140902402,        14443.768386124964
80,01,       6550964.584861177,   22476.35319018105,    78331.89952756569,        518248.6215930991
80,10,       4218676.966219331,   14474.276613729568,    50444.01873592961,        333740.7025130575
80,11,       1450762.466810537,   4977.564628336746,    17347.213271642897,        114770.2203155017
81,00,       193528.866237783,   623.9269592467854,    2094.6698731115175,        14534.732434390276
81,01,       6943898.952475129,   22386.767632956526,    75157.65591169769,        521512.45076619164
81,10,       4471718.048095988,   14416.585487198003,    48399.87573164944,        335842.53664386924
81,11,       1537780.863119931,   4957.725204339555,    16644.252136872565,        115493.02087426923
82,00,       205282.72641204094,   621.6759238178835,    2009.6429964625495,        14622.010346468147
82,01,       7365632.510565051,   22305.999513654202,    72106.85500962671,        524644.0197875649
82,10,       4743305.174594456,   14364.572596563092,    46435.22711733233,        337859.19814882125
82,11,       1631177.0659455773,   4939.838471098855,    15968.628358862157,        116186.53138552034
83,00,       217905.19068729458,   619.647263659027,    1927.9365310989187,        14705.745471990635
83,01,       7818531.957363322,   22233.21031467908,    69175.19189249843,        527648.4721036683
83,10,       5034962.447271016,   14317.697954954507,    44547.30061357366,        339793.9992941885
83,11,       1731475.1991659254,   4923.718732319264,    15319.388577366282,        116851.89090579581
84,00,       231468.15935816627,   617.8198013101631,    1849.4333040093488,        14786.076161429068
84,01,       8305177.106363487,   22167.640179656577,    66358.4623422751,        530530.7717889141
84,10,       5348351.209218182,   14275.47223159606,    42733.388796517436,        341650.1368346032
84,11,       1839246.582704831,   4909.197711849366,    14695.601735339456,        117490.19876829254
85,00,       246050.04825790424,   616.1743388292109,    1774.0190448734338,        14863.135883045936
85,01,       8828381.551387157,   22108.600278168273,    63652.56629071579,        533295.7077419617
85,10,       5685283.352912818,   14237.451834863625,    40990.85131248385,        343430.69471536926
85,11,       1955114.3089726355,   4896.122862792578,    14096.359840525232,        118102.51551216355
86,00,       261736.42420964493,   614.6934680081569,    1701.5824549000884,        14937.053343840334
